"Time, min.","VTAS, fps",Mach No.,"Altitude, ft","Climb Rate, Feet per Minute",Total Aircraft CD,Total Aircraft CL,Profile Drag,Induced Drag,Wave Drag,Wing Profile Drag,Fuselage Profile Drag,Fuselage Skin Friction,Reynolds Number,"Weight, Lbs","HEx Drag, lbs","FC Power Available, Watts","FC Power Required, Watts","Thrust Available, Lb","Thrust Required, Lb","Thrust Commanded, Lb","Thrust Power Commanded, Watts","Motor Power Commanded, Watts","Fuel Cell Power Commanded, Watts",TSFC lb/lbf-hr
460,601.69782925776,0.569,15000,0,0.0213937528383821,0.357276031388378,0,0,0,0,0,0,25301584.677773,177954.240393164,875.330893722663,24466190.2434634,14022932.9451553,15678.144114417,0,11532.8310720322,9408275.03931476,16852698.9186564,18997311.2247769,3.78505176603849e-05
461,601.69782925776,0.569,15000,0,0.021392448805079,0.3572234550145,0,0,0,0,0,0,25301584.677773,177928.051362148,875.071986492475,24466190.2434634,14021861.0981365,15678.144114417,0,11531.922548287,9407533.8820724,16851371.3108001,18995893.4476071,3.78500504516983e-05
462,601.69782925776,0.569,15000,0,0.0213911451015773,0.357170883431366,0,0,0,0,0,0,25301584.677773,177901.864780194,874.789091956333,24466190.2434634,14020761.1454961,15678.144114417,0,11530.9902015297,9406773.29044745,16850008.8908451,18994438.4939486,3.78495710208081e-05
463,601.69782925776,0.569,15000,0,0.0213898417309194,0.357118316764451,0,0,0,0,0,0,25301584.677773,177875.680666275,874.498779452273,24466190.2434634,14019652.6369927,15678.144114417,0,11530.0506026136,9406006.78264258,16848635.8734535,18992972.2230899,3.78490878902219e-05
464,601.69782925776,0.569,15000,0,0.0213885386939791,0.357065755051847,0,0,0,0,0,0,25301584.677773,177849.499025813,874.206208783714,24466190.2434634,14018541.6605096,15678.144114417,0,11529.1089117777,9405238.56828732,16847259.7991806,18991502.6877308,3.78486037137167e-05
465,601.69782925776,0.569,15000,0,0.0213872359909557,0.357013198304431,0,0,0,0,0,0,25301584.677773,177823.319860005,873.912986736805,24466190.2434634,14017430.1117985,15678.144114417,0,11528.1667359072,9404469.95824964,16845883.0161362,18990032.3954614,3.78481193176072e-05
466,601.69782925776,0.569,15000,0,0.0213859336218379,0.35696064652461,0,0,0,0,0,0,25301584.677773,177797.143168736,873.619613660684,24466190.2434634,14016318.5811485,15678.144114417,0,11527.2245753458,9403701.36070082,16844506.2554627,18988562.1270822,3.78476349591573e-05
467,601.69782925776,0.569,15000,0,0.0213846315865493,0.356908099712152,0,0,0,0,0,0,25301584.677773,177770.968951481,873.32624535147,24466190.2434634,14015207.2523179,15678.144114417,0,11526.2825858515,9402932.90270541,16843129.7447661,18987092.1256581,3.78471507184345e-05
468,601.69782925776,0.569,15000,0,0.0213833298849931,0.356855557866004,0,0,0,0,0,0,25301584.677773,177744.797207588,873.032930308821,24466190.2434634,14014096.1824682,15678.144114417,0,11525.3408158756,9402164.62378923,16841753.5548475,18985622.4667988,3.78466666203298e-05
469,601.69782925776,0.569,15000,0,0.0213820285170661,0.356803020984857,0,0,0,0,0,0,25301584.677773,177718.627936367,872.739683619459,24466190.2434634,14012985.3893375,15678.144114417,0,11524.3992804536,9401396.53621785,16840377.7076779,18984153.1739675,3.78461826725526e-05
470,601.69782925776,0.569,15000,0,0.0213807274826633,0.356750489067324,0,0,0,0,0,0,25301584.677773,177692.461137113,872.446509965067,24466190.2434634,14011874.8783875,15678.144114417,0,11523.4579842149,9400628.6437678,16839002.210022,18982684.2543884,3.78456988774621e-05
471,601.69782925776,0.569,15000,0,0.0213794267816792,0.356697962111993,0,0,0,0,0,0,25301584.677773,177666.29680912,872.153410787127,24466190.2434634,14010764.6512566,15678.144114417,0,11522.5169285482,9399860.94757212,16837627.0639094,18981215.7102289,3.78452152357519e-05
472,601.69782925776,0.569,15000,0,0.021378126414008,0.356645440117444,0,0,0,0,0,0,25301584.677773,177640.134951679,871.860386518103,24466190.2434634,14009654.708393,15678.144114417,0,11521.5761138334,9399093.44794061,16836252.269895,18979747.5420817,3.78447317475965e-05
473,601.69782925776,0.569,15000,0,0.0213768263795438,0.356592923082257,0,0,0,0,0,0,25301584.677773,177613.975564084,871.567437276252,24466190.2434634,14008545.0498741,15678.144114417,0,11520.635540136,9398326.14492678,16834877.8280746,18978279.7500491,3.78442484130092e-05
474,601.69782925776,0.569,15000,0,0.021375526678181,0.356540411005011,0,0,0,0,0,0,25301584.677773,177587.818645626,871.274563081991,24466190.2434634,14007435.6756616,15678.144114417,0,11519.6952074238,9397559.03850431,16833503.7384012,18976812.3340807,3.7843765231953e-05
475,601.69782925776,0.569,15000,0,0.021374227309814,0.356487903884283,0,0,0,0,0,0,25301584.677773,177561.664195597,870.981763925279,24466190.2434634,14006326.5856818,15678.144114417,0,11518.7551156341,9396792.12862205,16832130.000783,18975345.2940787,3.7843282204375e-05
476,601.69782925776,0.569,15000,0,0.0213729282743369,0.356435401718655,0,0,0,0,0,0,25301584.677773,177535.512213289,870.689039786593,24466190.2434634,14005217.7798495,15678.144114417,0,11517.8152646948,9396025.41522116,16830756.6151148,18973878.6299305,3.78427993302177e-05
477,601.69782925776,0.569,15000,0,0.0213716295716444,0.356382904506706,0,0,0,0,0,0,25301584.677773,177509.362697997,870.396390643468,24466190.2434634,14004109.258076,15678.144114417,0,11516.8756545308,9395258.89824038,16829383.5812867,18972412.3415191,3.78423166094221e-05
478,601.69782925776,0.569,15000,0,0.0213703312016307,0.356330412247016,0,0,0,0,0,0,25301584.677773,177483.215649013,870.103816472528,24466190.2434634,14003001.0202719,15678.144114417,0,11515.936285066,9394492.57761777,16828010.8991877,18970946.4287257,3.78418340419286e-05
479,601.69782925776,0.569,15000,0,0.0213690331641904,0.356277924938166,0,0,0,0,0,0,25301584.677773,177457.07106563,869.811317250125,24466190.2434634,14001893.0663472,15678.144114417,0,11514.9971562244,9393726.45329114,16826638.5687067,18969480.8914317,3.78413516276777e-05
480,601.69782925776,0.569,15000,0,0.0213677354592181,0.356225442578739,0,0,0,0,0,0,25301584.677773,177430.928947142,869.518892952528,24466190.2434634,14000785.3962118,15678.144114417,0,11514.0582679297,9392960.52519828,16825266.5897319,18968015.7295178,3.78408693666097e-05
481,601.69782925776,0.569,15000,0,0.0213664380866083,0.356172965167316,0,0,0,0,0,0,25301584.677773,177404.789292844,869.226543555989,24466190.2434634,13999678.009776,15678.144114417,0,11513.1196201055,9392194.793277,16823894.9621522,18966550.9428651,3.78403872586651e-05
482,601.69782925776,0.569,15000,0,0.0213651410462557,0.35612049270248,0,0,0,0,0,0,25301584.677773,177378.652102028,868.934269036767,24466190.2434634,13998570.9069497,15678.144114417,0,11512.1812126757,9391429.25746509,16822523.685856,18965086.5313547,3.78399053037841e-05
483,383.391162591093,4483879.22589089,15000,-526.76270140198,0.0471457341417349,0.877012270006077,0,0,0,0,0,0,16121720.0616705,177369.004033699,2.18469855615661,24159240.867077,7639593.57193836,26027.9490015029,9537.56642629818,5475.72449786014,0,0,5612016.39948314,9.95986523074765e-05
484,371.891581644354,4485356.92731147,14473.237298598,-518.08954234643,0.0501457636635515,0.916187983041149,0,0,0,0,0,0,15848895.5847423,177359.356027488,2.18577409768276,24170433.4567632,7624245.36724329,26485.7949695034,9710.1325297297,5591.86120811014,0,0,5613536.32962442,2.88497756778302e-05
485,360.581341541903,4486884.14914158,13955.1477562516,-513.025038507424,0.0535646082148497,0.958274694539679,0,0,0,0,0,0,15569780.436262,177349.707954082,2.18653964616826,24181657.1691223,7631037.94200029,26950.4499021522,9916.02906620269,5710.33028792023,0,0,5615107.19533494,2.82492843040238e-05
486,349.381662934593,4488475.70312939,13442.1227177442,-511.67755942154,0.0575017496052774,1.00386461657615,0,0,0,0,0,0,15282689.7416765,177340.059689657,2.18701380522855,24192994.2897113,7661705.28336268,27425.2752279065,10160.8461905042,5831.96675591215,0,0,5616744.23164272,2.76591283433746e-05
487,338.211400694048,4490150.19288236,12930.4451583226,-514.307903958457,0.0620926935114167,1.05371807632916,0,0,0,0,0,0,14985578.2897539,177330.411112169,2.18720698376713,24204538.1524466,7719135.54519703,27914.1737698685,10452.3467145127,5957.75180534801,0,0,5618466.57379611,2.70751524587338e-05
488,326.983716278699,4491930.37176051,12416.1372543642,-521.338944246087,0.0675245602161657,1.10883066937307,0,0,0,0,0,0,14675928.4171531,177320.762097502,2.18712128154321,24216397.0135191,7807577.63916389,28421.8073115635,10801.0929903547,6088.86805328037,0,0,5620297.62538479,2.64930489997751e-05
489,315.602539566511,4493844.29579469,11894.7983101181,-533.394112183562,0.0740613920234782,1.17053223797041,0,0,0,0,0,0,14350605.1154398,177311.112515141,2.18674971527339,24228699.6057384,7933090.2053781,28953.8762510998,11221.5466695887,6226.77008548073,0,0,5622266.24420531,2.59082012324218e-05
490,303.958190501469,4495929.25512025,11361.4041979345,-551.423811173388,0.082089950437097,1.24063923185569,0,0,0,0,0,0,14005653.8741819,177301.46222303,2.18607466693671,24241605.7924968,8104667.20493437,29517.5198661024,11734.4125467761,6373.28216317594,0,0,5624410.78604448,2.53155030573906e-05
491,291.92024108768,4498237.96731804,10809.9803867611,-576.911178809437,0.0922017697177607,1.32170750675509,0,0,0,0,0,0,13635968.319664,177291.811060965,2.18506513282694,24255323.9666705,8336138.0371682,30121.9712045498,12370.6618324659,6530.75643030264,0,0,5626785.47500944,2.47090733881379e-05
492,279.325885446817,4500845.98959167,10233.0692079517,-612.14134508978,0.105341672045078,1.41747212814578,0,0,0,0,0,0,13234737.8613949,177282.158841469,2.1836718804708,24267126.5178053,8648994.83292963,30776.4533187612,13177.9036357663,6702.33433656709,0,0,5629468.02752484,2.40817917273815e-05
493,421.95,4545292.32271612,9620.92786286192,-568.874906441375,0.0306613217173077,0.609315455503353,0,0,0,0,0,0,20295437.0838163,177272.517005065,2.24516469550797,24437811.4764112,7863945.6634317,25637.2991185287,8923.24865784785,4939.70512880944,0,0,5675184.51696176,3.24138415625801e-05
494,421.95,4556543.80038999,9052.05295642054,-570.551271744711,0.0301307469749949,0.598540139248126,0,0,0,0,0,0,20580005.2604893,177262.875097885,2.27564136328163,24459992.9727807,7886764.11473711,25673.1250624851,8926.2441528315,4931.1791758348,0,0,5686757.53151814,3.26688364980588e-05
495,421.95,4567851.6235369,8481.50168467583,-572.707738987487,0.0296199423366034,0.587968279455305,0,0,0,0,0,0,20868293.9274719,177253.233128138,2.30616149376415,24482251.7806853,7912354.83684275,25709.8789648867,8932.23711573497,4922.29042364149,0,0,5698388.50174921,3.27296447076692e-05
496,421.95,4579225.97436275,7908.79394568834,-575.343480457812,0.0291276894636135,0.577587261623619,0,0,0,0,0,0,21160593.0040511,177243.59110394,2.33675073555461,24504606.4960485,7940730.06750282,25747.6150207457,8941.2062065206,4913.02387566217,0,0,5710087.90084082,3.27932673044774e-05
497,421.95,4590677.13496215,7333.45046523053,-578.459515752793,0.0286528717633829,0.567385313991217,0,0,0,0,0,0,21457202.3628199,177233.949033337,2.36743453985002,24527075.7334159,7971912.6084487,25786.3907422954,8953.14173473839,4903.36325070509,0,0,5721866.30472213,3.2859849395639e-05
498,421.95,4602215.52825037,6754.99094947774,-582.058638852143,0.0281944634559154,0.557351432138263,0,0,0,0,0,0,21758433.0389263,177224.306924336,2.39823826104483,24549678.194876,8005935.50706508,25826.2672537174,8968.0450654291,4893.2909029006,0,0,5733734.4341672,3.29295490798617e-05
499,421.95,4613851.748215,6172.9323106256,-586.145137913324,0.0277515151104557,0.547475312231958,0,0,0,0,0,0,22064608.4846419,177214.664784931,2.42918725224723,24572432.7275862,8042840.55800849,25867.3096063168,8985.9265645129,4882.78773195934,0,0,5745703.18591122,3.30025385513576e-05
500,421.95,4625596.5335886,5586.78717271227,-590.723428003789,0.0273231176140575,0.537747295509182,0,0,0,0,0,0,22376065.7594076,177205.022623124,2.46030694478514,24595358.3263241,8082670.60982911,25909.5870803754,9006.79592944118,4871.83308730757,0,0,5757783.60557076,3.30790052783522e-05
501,421.95,4637460.81019254,4996.06374470848,-595.798782381966,0.02690841473567,0.528158340159275,0,0,0,0,0,0,22693156.0622259,177195.380446955,2.49162285429414,24618474.1677677,8125473.75378134,25953.173448921,9030.66722744445,4860.40468801143,0,0,5769986.9311977,3.31591529680026e-05
502,421.95,4649455.73877445,4400.26496232652,-601.377819959277,0.0265066086643256,0.518699983948186,0,0,0,0,0,0,23016245.701377,177185.738264527,2.52316062516108,24641799.6631727,8171306.15991657,25998.1473187135,9057.56220435669,4848.47852145411,0,0,5782324.6424837,3.32432030803487e-05
503,421.95,4661592.76318531,3798.88714236724,-607.46875514394,0.0261169596124732,0.509364302875998,0,0,0,0,0,0,23345717.3981763,177176.096084026,2.55494610005091,24665354.520202,8220233.58413487,26044.5925376742,9087.51190918635,4836.02872188879,0,0,5794808.51031418,3.33313965529491e-05
504,421.95,4673883.76812434,3191.4183872233,-614.083752148823,0.0257388266211436,0.500143870299281,0,0,0,0,0,0,23681971.8158298,177166.453913752,2.58700540172459,24689158.8992543,8272344.89558291,26092.5987197462,9120.57302768168,4823.02743087482,0,0,5807450.75902097,3.34239957366732e-05
505,421.95,4686341.12552507,2577.33463507448,-621.237907255927,0.0253716363358958,0.491031686003582,0,0,0,0,0,0,24025430.5118868,177156.81176214,2.61936513782837,24713233.5245188,8327746.4731314,26142.2619332469,9156.82054552187,4809.44459002426,0,0,5820264.1140941,3.35212873166858e-05
506,421.95,4698977.68355198,1956.09672781855,-628.94752235101,0.0250148419564563,0.482021128568429,0,0,0,0,0,0,24376538.5024553,177147.169637786,2.65205255005438,24737599.726753,8386552.50860484,26193.6853466608,9196.33545165959,4795.24773094221,0,0,5833261.79086395,3.36235848762737e-05
507,421.95,4711806.83818125,1327.14920546754,-637.230768932474,0.024667932346636,0.473105938076397,0,0,0,0,0,0,24735766.0008551,177137.527549477,2.68509557102057,24762279.5155387,8448888.8972167,26246.9798567001,9239.20918949882,4780.40178251941,0,0,5846457.56812753,3.37312313861154e-05
508,421.95,4724842.63762368,689.918436535065,-646.10865998431,0.0243304450936249,0.464280192282422,0,0,0,0,0,0,25103610.6553578,177127.885506214,2.71852291511939,24787295.6894575,8514898.92826484,26302.2648491315,9285.55022606334,4764.86884367497,0,0,5859865.89555565,3.38446025689534e-05
509,421.95,4706513.56510149,43.8097765507555,-655.605265236862,0.0240019634718276,0.455538273432862,0,0,0,0,0,0,25480600.5044792,177118.243517243,2.75236421905995,24788003.2033241,8544519.73372674,26337.4849299823,9335.4852775794,4748.60790829608,0,0,5841013.02758108,3.39641109493607e-05
